dataset_uuid,Cell Ontology ID,Cell Type,Count,Total Count,Percentage
149e1be22a4961f9c6240480710836a3,CL:0002138,Kidney.endothelial cell of lymphatic vessel,4,50501,0.01
149e1be22a4961f9c6240480710836a3,CL:0000814,Kidney.mature NK T cell,3,50501,0.01
149e1be22a4961f9c6240480710836a3,CL:0000990,Kidney.conventional dendritic cell,2,50501,0.0
149e1be22a4961f9c6240480710836a3,CL:0000786,Kidney.plasma cell,2,50501,0.0
149e1be22a4961f9c6240480710836a3,CL:0000648,Kidney.kidney granular cell,2,50501,0.0
149e1be22a4961f9c6240480710836a3,CL:4030020,Kidney.kidney connecting tubule alpha-intercalated cell,1,50501,0.0
149e1be22a4961f9c6240480710836a3,CL:1000597,Kidney.papillary tips cell,1,50501,0.0
dc4f4778dd04263c0660addcc93b3807,CL:1000718,Kidney.kidney inner medulla collecting duct principal cell,2665,8062,33.06
dc4f4778dd04263c0660addcc93b3807,CL:1000768,Kidney.kidney connecting tubule epithelial cell,1408,8062,17.46
dc4f4778dd04263c0660addcc93b3807,CL:1000597,Kidney.papillary tips cell,1169,8062,14.5
dc4f4778dd04263c0660addcc93b3807,CL:1000714,Kidney.kidney cortex collecting duct principal cell,712,8062,8.83
dc4f4778dd04263c0660addcc93b3807,CL:4030022,Kidney.renal medullary fibroblast,522,8062,6.47
dc4f4778dd04263c0660addcc93b3807,CL:4030012,Kidney.kidney loop of Henle short descending thin limb epithelial cell,485,8062,6.02
dc4f4778dd04263c0660addcc93b3807,CL:1001131,Kidney.vasa recta ascending limb cell,371,8062,4.6
dc4f4778dd04263c0660addcc93b3807,CL:1001107,Kidney.kidney loop of Henle thin ascending limb epithelial cell,301,8062,3.73
dc4f4778dd04263c0660addcc93b3807,CL:4030014,Kidney.kidney loop of Henle long descending thin limb inner medulla epithelial cell,244,8062,3.03
dc4f4778dd04263c0660addcc93b3807,CL:1000698,Kidney.kidney resident macrophage,66,8062,0.82
dc4f4778dd04263c0660addcc93b3807,CL:1001285,Kidney.vasa recta descending limb cell,54,8062,0.67
dc4f4778dd04263c0660addcc93b3807,CL:1000850,Kidney.macula densa epithelial cell,22,8062,0.27
dc4f4778dd04263c0660addcc93b3807,CL:0000084,Kidney.T cell,15,8062,0.19
dc4f4778dd04263c0660addcc93b3807,CL:0011031,Kidney.monocyte-derived dendritic cell,10,8062,0.12
dc4f4778dd04263c0660addcc93b3807,CL:1001318,Kidney.renal interstitial pericyte,7,8062,0.09
dc4f4778dd04263c0660addcc93b3807,CL:0000814,Kidney.mature NK T cell,5,8062,0.06
dc4f4778dd04263c0660addcc93b3807,CL:0002138,Kidney.endothelial cell of lymphatic vessel,4,8062,0.05
dc4f4778dd04263c0660addcc93b3807,CL:4030013,Kidney.kidney loop of Henle long descending thin limb outer medulla epithelial cell,2,8062,0.02
524dc341a03c155b6f4140e9d72f9b1d,CL:4030009,Kidney.epithelial cell of proximal tubule segment 1,1021,5964,17.12
524dc341a03c155b6f4140e9d72f9b1d,CL:4030016,Kidney.epithelial cell of early distal convoluted tubule,716,5964,12.01
524dc341a03c155b6f4140e9d72f9b1d,CL:1000768,Kidney.kidney connecting tubule epithelial cell,497,5964,8.33
524dc341a03c155b6f4140e9d72f9b1d,CL:1000718,Kidney.kidney inner medulla collecting duct principal cell,454,5964,7.61
524dc341a03c155b6f4140e9d72f9b1d,CL:4030011,Kidney.epithelial cell of proximal tubule segment 3,392,5964,6.57
524dc341a03c155b6f4140e9d72f9b1d,CL:1000714,Kidney.kidney cortex collecting duct principal cell,374,5964,6.27
524dc341a03c155b6f4140e9d72f9b1d,CL:4030013,Kidney.kidney loop of Henle long descending thin limb outer medulla epithelial cell,368,5964,6.17
524dc341a03c155b6f4140e9d72f9b1d,CL:1000715,Kidney.kidney cortex collecting duct intercalated cell,290,5964,4.86
524dc341a03c155b6f4140e9d72f9b1d,CL:1001109,Kidney.kidney loop of Henle cortical thick ascending limb epithelial cell,258,5964,4.33
524dc341a03c155b6f4140e9d72f9b1d,CL:4030012,Kidney.kidney loop of Henle short descending thin limb epithelial cell,228,5964,3.82
524dc341a03c155b6f4140e9d72f9b1d,CL:0000084,Kidney.T cell,209,5964,3.5
524dc341a03c155b6f4140e9d72f9b1d,CL:1001033,Kidney.peritubular capillary endothelial cell,173,5964,2.9
524dc341a03c155b6f4140e9d72f9b1d,CL:0002201,Kidney.renal beta-intercalated cell,151,5964,2.53
524dc341a03c155b6f4140e9d72f9b1d,CL:0000653,Kidney.podocyte,100,5964,1.68
524dc341a03c155b6f4140e9d72f9b1d,CL:1000850,Kidney.macula densa epithelial cell,100,5964,1.68
524dc341a03c155b6f4140e9d72f9b1d,CL:1000698,Kidney.kidney resident macrophage,76,5964,1.27
524dc341a03c155b6f4140e9d72f9b1d,CL:1001005,Kidney.glomerular capillary endothelial cell,62,5964,1.04
524dc341a03c155b6f4140e9d72f9b1d,CL:4030018,Kidney.kidney connecting tubule principal cell,60,5964,1.01
524dc341a03c155b6f4140e9d72f9b1d,CL:0000057,Kidney.kidney interstitial fibroblast,58,5964,0.97
524dc341a03c155b6f4140e9d72f9b1d,CL:1000452,Kidney.parietal epithelial cell,56,5964,0.94
524dc341a03c155b6f4140e9d72f9b1d,CL:1001107,Kidney.kidney loop of Henle thin ascending limb epithelial cell,40,5964,0.67
524dc341a03c155b6f4140e9d72f9b1d,CL:1000717,Kidney.kidney outer medulla collecting duct intercalated cell,32,5964,0.54
524dc341a03c155b6f4140e9d72f9b1d,CL:0000236,Kidney.B cell,29,5964,0.49
524dc341a03c155b6f4140e9d72f9b1d,CL:4030017,Kidney.epithelial cell of late distal convoluted tubule,25,5964,0.42
524dc341a03c155b6f4140e9d72f9b1d,CL:0011031,Kidney.monocyte-derived dendritic cell,23,5964,0.39
524dc341a03c155b6f4140e9d72f9b1d,CL:1001108,Kidney.kidney loop of Henle medullary thick ascending limb epithelial cell,17,5964,0.29
524dc341a03c155b6f4140e9d72f9b1d,CL:0000814,Kidney.mature NK T cell,16,5964,0.27
524dc341a03c155b6f4140e9d72f9b1d,CL:4030014,Kidney.kidney loop of Henle long descending thin limb inner medulla epithelial cell,16,5964,0.27
524dc341a03c155b6f4140e9d72f9b1d,CL:0000097,Kidney.mast cell,15,5964,0.25
524dc341a03c155b6f4140e9d72f9b1d,CL:0000784,"Kidney.plasmacytoid dendritic cell, human",14,5964,0.23
524dc341a03c155b6f4140e9d72f9b1d,CL:1001318,Kidney.renal interstitial pericyte,13,5964,0.22
524dc341a03c155b6f4140e9d72f9b1d,CL:1000716,Kidney.kidney outer medulla collecting duct principal cell,13,5964,0.22
524dc341a03c155b6f4140e9d72f9b1d,CL:0002138,Kidney.endothelial cell of lymphatic vessel,13,5964,0.22
524dc341a03c155b6f4140e9d72f9b1d,CL:0000650,Kidney.mesangial cell,9,5964,0.15
524dc341a03c155b6f4140e9d72f9b1d,CL:0000875,Kidney.non-classical monocyte,8,5964,0.13
524dc341a03c155b6f4140e9d72f9b1d,CL:4030010,Kidney.epithelial cell of proximal tubule segment 2,8,5964,0.13
524dc341a03c155b6f4140e9d72f9b1d,CL:0000990,Kidney.conventional dendritic cell,7,5964,0.12
524dc341a03c155b6f4140e9d72f9b1d,CL:4030022,Kidney.renal medullary fibroblast,7,5964,0.12
524dc341a03c155b6f4140e9d72f9b1d,CL:0000786,Kidney.plasma cell,5,5964,0.08
524dc341a03c155b6f4140e9d72f9b1d,CL:1000412,Kidney.endothelial cell of arteriole,5,5964,0.08
524dc341a03c155b6f4140e9d72f9b1d,CL:1001285,Kidney.vasa recta descending limb cell,2,5964,0.03
524dc341a03c155b6f4140e9d72f9b1d,CL:1001131,Kidney.vasa recta ascending limb cell,2,5964,0.03
524dc341a03c155b6f4140e9d72f9b1d,CL:4030020,Kidney.kidney connecting tubule alpha-intercalated cell,1,5964,0.02
524dc341a03c155b6f4140e9d72f9b1d,CL:0000775,Kidney.neutrophil,1,5964,0.02
d482512016a61ef479960e2cb58552f2,CL:4030022,Kidney.renal medullary fibroblast,1559,8275,18.84
d482512016a61ef479960e2cb58552f2,CL:1000718,Kidney.kidney inner medulla collecting duct principal cell,1393,8275,16.83
d482512016a61ef479960e2cb58552f2,CL:4030012,Kidney.kidney loop of Henle short descending thin limb epithelial cell,1149,8275,13.89
d482512016a61ef479960e2cb58552f2,CL:1000714,Kidney.kidney cortex collecting duct principal cell,926,8275,11.19
d482512016a61ef479960e2cb58552f2,CL:1000768,Kidney.kidney connecting tubule epithelial cell,918,8275,11.09
d482512016a61ef479960e2cb58552f2,CL:1001107,Kidney.kidney loop of Henle thin ascending limb epithelial cell,632,8275,7.64
d482512016a61ef479960e2cb58552f2,CL:1001131,Kidney.vasa recta ascending limb cell,440,8275,5.32
d482512016a61ef479960e2cb58552f2,CL:1001285,Kidney.vasa recta descending limb cell,294,8275,3.55
d482512016a61ef479960e2cb58552f2,CL:4030014,Kidney.kidney loop of Henle long descending thin limb inner medulla epithelial cell,255,8275,3.08
d482512016a61ef479960e2cb58552f2,CL:1000597,Kidney.papillary tips cell,153,8275,1.85
d482512016a61ef479960e2cb58552f2,CL:1001318,Kidney.renal interstitial pericyte,108,8275,1.31
d482512016a61ef479960e2cb58552f2,CL:1001108,Kidney.kidney loop of Henle medullary thick ascending limb epithelial cell,101,8275,1.22
d482512016a61ef479960e2cb58552f2,CL:0000057,Kidney.kidney interstitial fibroblast,67,8275,0.81
d482512016a61ef479960e2cb58552f2,CL:4030013,Kidney.kidney loop of Henle long descending thin limb outer medulla epithelial cell,63,8275,0.76
d482512016a61ef479960e2cb58552f2,CL:1000698,Kidney.kidney resident macrophage,55,8275,0.66
d482512016a61ef479960e2cb58552f2,CL:1000717,Kidney.kidney outer medulla collecting duct intercalated cell,50,8275,0.6
d482512016a61ef479960e2cb58552f2,CL:0011031,Kidney.monocyte-derived dendritic cell,26,8275,0.31
d482512016a61ef479960e2cb58552f2,CL:1000716,Kidney.kidney outer medulla collecting duct principal cell,15,8275,0.18
d482512016a61ef479960e2cb58552f2,CL:1000452,Kidney.parietal epithelial cell,12,8275,0.15
d482512016a61ef479960e2cb58552f2,CL:0000084,Kidney.T cell,11,8275,0.13
d482512016a61ef479960e2cb58552f2,CL:1000850,Kidney.macula densa epithelial cell,9,8275,0.11
d482512016a61ef479960e2cb58552f2,CL:4030009,Kidney.epithelial cell of proximal tubule segment 1,7,8275,0.08
d482512016a61ef479960e2cb58552f2,CL:0000650,Kidney.mesangial cell,6,8275,0.07
d482512016a61ef479960e2cb58552f2,CL:0002138,Kidney.endothelial cell of lymphatic vessel,5,8275,0.06
d482512016a61ef479960e2cb58552f2,CL:0000113,Kidney.mononuclear phagocyte,4,8275,0.05
d482512016a61ef479960e2cb58552f2,CL:4030011,Kidney.epithelial cell of proximal tubule segment 3,3,8275,0.04
d482512016a61ef479960e2cb58552f2,CL:0000875,Kidney.non-classical monocyte,3,8275,0.04
d482512016a61ef479960e2cb58552f2,CL:1001033,Kidney.peritubular capillary endothelial cell,3,8275,0.04
d482512016a61ef479960e2cb58552f2,CL:0000653,Kidney.podocyte,2,8275,0.02
d482512016a61ef479960e2cb58552f2,CL:0000775,Kidney.neutrophil,2,8275,0.02
d482512016a61ef479960e2cb58552f2,CL:1001005,Kidney.glomerular capillary endothelial cell,1,8275,0.01
d482512016a61ef479960e2cb58552f2,CL:1001109,Kidney.kidney loop of Henle cortical thick ascending limb epithelial cell,1,8275,0.01
d482512016a61ef479960e2cb58552f2,CL:0000814,Kidney.mature NK T cell,1,8275,0.01
d482512016a61ef479960e2cb58552f2,CL:0000786,Kidney.plasma cell,1,8275,0.01
63349325056ccff582f1d095055c7e12,CL:1001109,Kidney.kidney loop of Henle cortical thick ascending limb epithelial cell,3031,8339,36.35
63349325056ccff582f1d095055c7e12,CL:1001108,Kidney.kidney loop of Henle medullary thick ascending limb epithelial cell,1199,8339,14.38
63349325056ccff582f1d095055c7e12,CL:1000768,Kidney.kidney connecting tubule epithelial cell,758,8339,9.09
63349325056ccff582f1d095055c7e12,CL:4030012,Kidney.kidney loop of Henle short descending thin limb epithelial cell,579,8339,6.94
63349325056ccff582f1d095055c7e12,CL:1000714,Kidney.kidney cortex collecting duct principal cell,359,8339,4.31
63349325056ccff582f1d095055c7e12,CL:4030016,Kidney.epithelial cell of early distal convoluted tubule,354,8339,4.25
63349325056ccff582f1d095055c7e12,CL:1001285,Kidney.vasa recta descending limb cell,306,8339,3.67
63349325056ccff582f1d095055c7e12,CL:1000715,Kidney.kidney cortex collecting duct intercalated cell,236,8339,2.83
63349325056ccff582f1d095055c7e12,CL:1001033,Kidney.peritubular capillary endothelial cell,203,8339,2.43
63349325056ccff582f1d095055c7e12,CL:1000850,Kidney.macula densa epithelial cell,166,8339,1.99
63349325056ccff582f1d095055c7e12,CL:1000716,Kidney.kidney outer medulla collecting duct principal cell,165,8339,1.98
63349325056ccff582f1d095055c7e12,CL:4030013,Kidney.kidney loop of Henle long descending thin limb outer medulla epithelial cell,135,8339,1.62
63349325056ccff582f1d095055c7e12,CL:1001107,Kidney.kidney loop of Henle thin ascending limb epithelial cell,123,8339,1.47
63349325056ccff582f1d095055c7e12,CL:0000057,Kidney.kidney interstitial fibroblast,107,8339,1.28
63349325056ccff582f1d095055c7e12,CL:1000717,Kidney.kidney outer medulla collecting duct intercalated cell,89,8339,1.07
63349325056ccff582f1d095055c7e12,CL:1001131,Kidney.vasa recta ascending limb cell,85,8339,1.02
63349325056ccff582f1d095055c7e12,CL:4030011,Kidney.epithelial cell of proximal tubule segment 3,85,8339,1.02
63349325056ccff582f1d095055c7e12,CL:1001318,Kidney.renal interstitial pericyte,71,8339,0.85
63349325056ccff582f1d095055c7e12,CL:4030022,Kidney.renal medullary fibroblast,69,8339,0.83
63349325056ccff582f1d095055c7e12,CL:1001005,Kidney.glomerular capillary endothelial cell,52,8339,0.62
63349325056ccff582f1d095055c7e12,CL:1000718,Kidney.kidney inner medulla collecting duct principal cell,39,8339,0.47
63349325056ccff582f1d095055c7e12,CL:0002201,Kidney.renal beta-intercalated cell,35,8339,0.42
63349325056ccff582f1d095055c7e12,CL:4030009,Kidney.epithelial cell of proximal tubule segment 1,26,8339,0.31
63349325056ccff582f1d095055c7e12,CL:1000412,Kidney.endothelial cell of arteriole,17,8339,0.2
63349325056ccff582f1d095055c7e12,CL:4030014,Kidney.kidney loop of Henle long descending thin limb inner medulla epithelial cell,14,8339,0.17
63349325056ccff582f1d095055c7e12,CL:0000653,Kidney.podocyte,8,8339,0.1
63349325056ccff582f1d095055c7e12,CL:1000698,Kidney.kidney resident macrophage,8,8339,0.1
63349325056ccff582f1d095055c7e12,CL:0002138,Kidney.endothelial cell of lymphatic vessel,8,8339,0.1
63349325056ccff582f1d095055c7e12,CL:1000452,Kidney.parietal epithelial cell,5,8339,0.06
63349325056ccff582f1d095055c7e12,CL:0000875,Kidney.non-classical monocyte,2,8339,0.02
63349325056ccff582f1d095055c7e12,CL:4030018,Kidney.kidney connecting tubule principal cell,2,8339,0.02
63349325056ccff582f1d095055c7e12,CL:0000650,Kidney.mesangial cell,2,8339,0.02
63349325056ccff582f1d095055c7e12,CL:4030017,Kidney.epithelial cell of late distal convoluted tubule,1,8339,0.01
37988db44acc8d0780e4e31cd057e789,CL:4030009,Kidney.epithelial cell of proximal tubule segment 1,893,2801,31.88
37988db44acc8d0780e4e31cd057e789,CL:4030016,Kidney.epithelial cell of early distal convoluted tubule,602,2801,21.49
37988db44acc8d0780e4e31cd057e789,CL:1000768,Kidney.kidney connecting tubule epithelial cell,307,2801,10.96
37988db44acc8d0780e4e31cd057e789,CL:1000715,Kidney.kidney cortex collecting duct intercalated cell,207,2801,7.39
37988db44acc8d0780e4e31cd057e789,CL:1000718,Kidney.kidney inner medulla collecting duct principal cell,185,2801,6.6
37988db44acc8d0780e4e31cd057e789,CL:1001107,Kidney.kidney loop of Henle thin ascending limb epithelial cell,89,2801,3.18
37988db44acc8d0780e4e31cd057e789,CL:4030013,Kidney.kidney loop of Henle long descending thin limb outer medulla epithelial cell,84,2801,3.0
37988db44acc8d0780e4e31cd057e789,CL:4030017,Kidney.epithelial cell of late distal convoluted tubule,67,2801,2.39
37988db44acc8d0780e4e31cd057e789,CL:4030011,Kidney.epithelial cell of proximal tubule segment 3,60,2801,2.14
37988db44acc8d0780e4e31cd057e789,CL:1001033,Kidney.peritubular capillary endothelial cell,58,2801,2.07
37988db44acc8d0780e4e31cd057e789,CL:4030018,Kidney.kidney connecting tubule principal cell,50,2801,1.79
37988db44acc8d0780e4e31cd057e789,CL:1001109,Kidney.kidney loop of Henle cortical thick ascending limb epithelial cell,48,2801,1.71
37988db44acc8d0780e4e31cd057e789,CL:4030012,Kidney.kidney loop of Henle short descending thin limb epithelial cell,32,2801,1.14
37988db44acc8d0780e4e31cd057e789,CL:1000452,Kidney.parietal epithelial cell,19,2801,0.68
37988db44acc8d0780e4e31cd057e789,CL:1000717,Kidney.kidney outer medulla collecting duct intercalated cell,19,2801,0.68
37988db44acc8d0780e4e31cd057e789,CL:0002201,Kidney.renal beta-intercalated cell,16,2801,0.57
37988db44acc8d0780e4e31cd057e789,CL:1000714,Kidney.kidney cortex collecting duct principal cell,14,2801,0.5
37988db44acc8d0780e4e31cd057e789,CL:0000653,Kidney.podocyte,6,2801,0.21
37988db44acc8d0780e4e31cd057e789,CL:1001108,Kidney.kidney loop of Henle medullary thick ascending limb epithelial cell,6,2801,0.21
37988db44acc8d0780e4e31cd057e789,CL:1001318,Kidney.renal interstitial pericyte,4,2801,0.14
37988db44acc8d0780e4e31cd057e789,CL:1000698,Kidney.kidney resident macrophage,4,2801,0.14
37988db44acc8d0780e4e31cd057e789,CL:1000412,Kidney.endothelial cell of arteriole,4,2801,0.14
37988db44acc8d0780e4e31cd057e789,CL:0000057,Kidney.kidney interstitial fibroblast,4,2801,0.14
37988db44acc8d0780e4e31cd057e789,CL:1000716,Kidney.kidney outer medulla collecting duct principal cell,4,2801,0.14
37988db44acc8d0780e4e31cd057e789,CL:0000084,Kidney.T cell,3,2801,0.11
37988db44acc8d0780e4e31cd057e789,CL:1000850,Kidney.macula densa epithelial cell,3,2801,0.11
37988db44acc8d0780e4e31cd057e789,CL:4030020,Kidney.kidney connecting tubule alpha-intercalated cell,3,2801,0.11
37988db44acc8d0780e4e31cd057e789,CL:0000875,Kidney.non-classical monocyte,2,2801,0.07
37988db44acc8d0780e4e31cd057e789,CL:1001005,Kidney.glomerular capillary endothelial cell,2,2801,0.07
37988db44acc8d0780e4e31cd057e789,CL:0002138,Kidney.endothelial cell of lymphatic vessel,1,2801,0.04
37988db44acc8d0780e4e31cd057e789,CL:4030014,Kidney.kidney loop of Henle long descending thin limb inner medulla epithelial cell,1,2801,0.04
37988db44acc8d0780e4e31cd057e789,CL:0011031,Kidney.monocyte-derived dendritic cell,1,2801,0.04
37988db44acc8d0780e4e31cd057e789,CL:0000814,Kidney.mature NK T cell,1,2801,0.04
37988db44acc8d0780e4e31cd057e789,CL:4030022,Kidney.renal medullary fibroblast,1,2801,0.04
37988db44acc8d0780e4e31cd057e789,CL:1001131,Kidney.vasa recta ascending limb cell,1,2801,0.04
47015df8ab7615a9ce26098d88196dde,CL:1000597,Kidney.papillary tips cell,10499,19242,54.56
47015df8ab7615a9ce26098d88196dde,CL:0000057,Kidney.kidney interstitial fibroblast,1870,19242,9.72
47015df8ab7615a9ce26098d88196dde,CL:4030022,Kidney.renal medullary fibroblast,1323,19242,6.88
47015df8ab7615a9ce26098d88196dde,CL:1000714,Kidney.kidney cortex collecting duct principal cell,1291,19242,6.71
47015df8ab7615a9ce26098d88196dde,CL:1000715,Kidney.kidney cortex collecting duct intercalated cell,1275,19242,6.63
47015df8ab7615a9ce26098d88196dde,CL:1000718,Kidney.kidney inner medulla collecting duct principal cell,1069,19242,5.56
47015df8ab7615a9ce26098d88196dde,CL:1000768,Kidney.kidney connecting tubule epithelial cell,777,19242,4.04
47015df8ab7615a9ce26098d88196dde,CL:1001285,Kidney.vasa recta descending limb cell,278,19242,1.44
47015df8ab7615a9ce26098d88196dde,CL:1001033,Kidney.peritubular capillary endothelial cell,249,19242,1.29
47015df8ab7615a9ce26098d88196dde,CL:1001131,Kidney.vasa recta ascending limb cell,179,19242,0.93
47015df8ab7615a9ce26098d88196dde,CL:1001318,Kidney.renal interstitial pericyte,125,19242,0.65
47015df8ab7615a9ce26098d88196dde,CL:4030012,Kidney.kidney loop of Henle short descending thin limb epithelial cell,116,19242,0.6
47015df8ab7615a9ce26098d88196dde,CL:1000698,Kidney.kidney resident macrophage,32,19242,0.17
47015df8ab7615a9ce26098d88196dde,CL:0000097,Kidney.mast cell,27,19242,0.14
47015df8ab7615a9ce26098d88196dde,CL:0011031,Kidney.monocyte-derived dendritic cell,19,19242,0.1
47015df8ab7615a9ce26098d88196dde,CL:0000650,Kidney.mesangial cell,18,19242,0.09
47015df8ab7615a9ce26098d88196dde,CL:4030018,Kidney.kidney connecting tubule principal cell,17,19242,0.09
47015df8ab7615a9ce26098d88196dde,CL:1000452,Kidney.parietal epithelial cell,16,19242,0.08
47015df8ab7615a9ce26098d88196dde,CL:0000084,Kidney.T cell,13,19242,0.07
47015df8ab7615a9ce26098d88196dde,CL:4030013,Kidney.kidney loop of Henle long descending thin limb outer medulla epithelial cell,12,19242,0.06
47015df8ab7615a9ce26098d88196dde,CL:0000875,Kidney.non-classical monocyte,10,19242,0.05
47015df8ab7615a9ce26098d88196dde,CL:1000412,Kidney.endothelial cell of arteriole,7,19242,0.04
47015df8ab7615a9ce26098d88196dde,CL:0002138,Kidney.endothelial cell of lymphatic vessel,6,19242,0.03
47015df8ab7615a9ce26098d88196dde,CL:0002201,Kidney.renal beta-intercalated cell,4,19242,0.02
47015df8ab7615a9ce26098d88196dde,CL:1001005,Kidney.glomerular capillary endothelial cell,3,19242,0.02
47015df8ab7615a9ce26098d88196dde,CL:1000717,Kidney.kidney outer medulla collecting duct intercalated cell,3,19242,0.02
47015df8ab7615a9ce26098d88196dde,CL:0000775,Kidney.neutrophil,2,19242,0.01
47015df8ab7615a9ce26098d88196dde,CL:0000990,Kidney.conventional dendritic cell,1,19242,0.01
47015df8ab7615a9ce26098d88196dde,CL:1001107,Kidney.kidney loop of Henle thin ascending limb epithelial cell,1,19242,0.01
f3a05f31c6ea4e2315bc66ff468a5a0a,CL:1001108,Kidney.kidney loop of Henle medullary thick ascending limb epithelial cell,3267,15924,20.52
f3a05f31c6ea4e2315bc66ff468a5a0a,CL:1000718,Kidney.kidney inner medulla collecting duct principal cell,2911,15924,18.28
f3a05f31c6ea4e2315bc66ff468a5a0a,CL:1001109,Kidney.kidney loop of Henle cortical thick ascending limb epithelial cell,2881,15924,18.09
f3a05f31c6ea4e2315bc66ff468a5a0a,CL:4030012,Kidney.kidney loop of Henle short descending thin limb epithelial cell,859,15924,5.39
f3a05f31c6ea4e2315bc66ff468a5a0a,CL:1000768,Kidney.kidney connecting tubule epithelial cell,817,15924,5.13
f3a05f31c6ea4e2315bc66ff468a5a0a,CL:4030013,Kidney.kidney loop of Henle long descending thin limb outer medulla epithelial cell,771,15924,4.84
f3a05f31c6ea4e2315bc66ff468a5a0a,CL:4030016,Kidney.epithelial cell of early distal convoluted tubule,753,15924,4.73
f3a05f31c6ea4e2315bc66ff468a5a0a,CL:1001107,Kidney.kidney loop of Henle thin ascending limb epithelial cell,540,15924,3.39
f3a05f31c6ea4e2315bc66ff468a5a0a,CL:1000714,Kidney.kidney cortex collecting duct principal cell,336,15924,2.11
f3a05f31c6ea4e2315bc66ff468a5a0a,CL:1001318,Kidney.renal interstitial pericyte,332,15924,2.08
f3a05f31c6ea4e2315bc66ff468a5a0a,CL:4030014,Kidney.kidney loop of Henle long descending thin limb inner medulla epithelial cell,273,15924,1.71
